,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
28,215.30205655526993,215.18766066838046,214.60282776349615,214.560411311054,213.76478149100257,213.39845758354755,212.48843187660668,212.01413881748073,211.1375321336761,210.70051413881748,209.82133676092545,209.4935732647815,208.5694087403599,208.25192802056554,207.23650385604114,206.75192802056554,205.5694087403599,205.09383033419024,203.97172236503857,203.2879177377892
29,215.13693467336682,215.22236180904522,214.25,214.34422110552765,213.42964824120602,213.09170854271358,212.36306532663318,211.75,211.143216080402,210.1896984924623,209.71356783919597,208.7537688442211,208.3894472361809,207.58040201005025,206.95603015075378,206.15829145728642,205.23994974874373,204.53517587939697,203.4786432160804,202.8781407035176
30,214.81186868686868,214.73737373737373,213.9330808080808,213.8068181818182,212.9760101010101,212.63131313131314,211.72222222222223,211.3838383838384,210.3409090909091,209.88131313131314,208.95833333333334,208.64772727272728,207.8320707070707,207.55934343434345,206.4949494949495,205.9810606060606,204.8169191919192,204.2310606060606,203.125,202.57575757575756
31,214.60536398467434,214.30906768837804,213.9323116219668,213.12388250319285,212.7292464878672,211.82886334610473,211.58620689655172,210.64495530012772,210.31289910600256,209.2911877394636,208.89655172413794,208.06513409961687,207.74584929757344,206.96040868454662,206.3780332056194,205.5785440613027,204.6309067688378,203.96168582375478,202.90549169859514,202.39974457215837
32,214.32334581772784,214.27590511860174,213.40823970037454,213.06367041198502,212.05867665418228,211.76903870162297,210.90137328339574,210.63670411985018,209.6541822721598,209.2322097378277,208.26966292134833,207.95755305867667,206.9538077403246,206.70536828963796,205.67041198501872,205.1772784019975,204.00249687890138,203.4656679151061,202.43820224719101,201.99375780274656
33,214.0820707070707,213.8169191919192,213.34722222222223,212.41161616161617,211.96969696969697,211.0820707070707,210.82954545454547,209.8838383838384,209.4810606060606,208.46464646464648,208.1161616161616,207.30176767676767,207.00757575757575,206.22348484848484,205.58459595959596,204.83838383838383,203.84848484848484,203.2828282828283,202.20959595959596,201.74242424242425
34,213.78509316770186,213.8608695652174,212.77018633540374,212.48944099378883,211.47950310559006,211.0782608695652,210.36521739130436,209.69565217391303,209.00372670807454,208.15031055900621,207.744099378882,206.90310559006213,206.62608695652173,205.67329192546583,205.07080745341614,204.16273291925467,203.31304347826088,202.63229813664597,201.78757763975156,201.2496894409938
35,213.7725587144623,213.831891223733,212.7354758961681,212.5018541409147,211.39802224969097,210.97651421508036,210.23485784919654,209.63411619283065,208.91718170580964,208.04944375772558,207.63164400494438,206.71569839307787,206.34487021013598,205.36588380716935,204.82200247218788,203.85414091470952,203.14956736711991,202.43139678615574,201.65883807169345,201.01483312731767
36,213.79773869346732,213.75502512562815,212.90829145728642,212.47361809045225,211.44849246231155,210.96984924623115,210.1281407035176,209.8429648241206,208.91708542713567,208.45100502512562,207.5464824120603,207.14824120603015,206.19723618090453,205.83668341708542,204.81532663316582,204.3002512562814,203.2713567839196,202.79145728643215,201.86934673366835,201.36557788944722
37,213.69723618090453,213.41708542713567,212.83668341708542,211.92336683417085,211.4032663316583,210.5678391959799,210.27638190954775,209.3002512562814,208.85929648241205,207.8894472361809,207.5389447236181,206.75,206.28140703517587,205.58040201005025,204.7788944723618,203.99371859296483,203.04396984924622,202.57663316582915,201.55527638190955,201.15829145728642
38,213.86516853932585,213.92009987515607,212.98751560549314,212.5593008739076,211.5156054931336,211.21847690387017,210.27215980024968,209.98377028714108,208.96129837702873,208.52933832709112,207.61173533083647,207.33458177278402,206.38576779026218,206.09987515605494,204.99625468164794,204.47191011235955,203.2983770287141,202.8114856429463,201.86267166042447,201.43196004993757
39,214.0099875156055,213.97378277153558,213.07365792759052,212.69538077403246,211.6441947565543,211.26716604244695,210.34956304619226,210.1123595505618,209.1136079900125,208.71161048689137,207.78776529338327,207.43445692883896,206.58426966292134,206.23720349563047,205.17353308364545,204.63670411985018,203.4469413233458,202.9350811485643,201.98377028714108,201.5905118601748
40,214.07914572864323,213.7751256281407,213.29522613065328,212.3894472361809,211.9824120603015,211.0753768844221,210.81532663316582,209.90075376884423,209.55527638190955,208.53015075376885,208.17211055276383,207.38316582914572,206.9824120603015,206.26633165829145,205.52386934673368,204.71356783919597,203.66206030150755,203.1319095477387,202.12311557788945,201.67085427135677
41,214.03914141414143,213.7260101010101,213.19949494949495,212.3598484848485,211.9431818181818,211.15277777777777,210.92045454545453,210.0151515151515,209.71212121212122,208.7171717171717,208.32070707070707,207.45328282828282,207.04166666666666,206.29545454545453,205.6502525252525,204.79924242424244,203.8661616161616,203.27146464646464,202.26388888888889,201.88131313131314
42,214.12609238451935,214.06117353308363,213.16479400749063,212.89762796504368,211.94257178526843,211.7203495630462,210.8401997503121,210.5056179775281,209.53558052434457,209.17228464419475,208.2446941323346,208.01622971285892,207.13732833957553,206.8214731585518,205.7103620474407,205.16604244694133,204.03370786516854,203.46441947565543,202.42946317103622,202.0
43,214.22095959595958,214.1578282828283,213.38636363636363,213.17424242424244,212.32070707070707,211.98358585858585,211.14520202020202,210.82954545454547,209.87878787878788,209.48737373737373,208.57575757575756,208.27777777777777,207.44949494949495,207.1401515151515,206.04166666666666,205.52651515151516,204.42676767676767,203.885101010101,202.83838383838383,202.3181818181818
44,214.2713567839196,214.39070351758795,213.47361809045225,213.428391959799,212.5175879396985,212.1821608040201,211.4924623115578,210.97236180904522,210.4145728643216,209.54020100502512,209.11306532663318,208.19597989949747,207.96859296482413,207.12060301507537,206.47361809045225,205.64447236180905,204.68467336683418,204.0464824120603,203.10175879396985,202.4962311557789
45,214.28787878787878,214.28535353535352,213.52904040404042,213.41540404040404,212.5429292929293,212.23737373737373,211.3497474747475,211.08712121212122,210.1401515151515,209.7689393939394,208.85353535353536,208.55176767676767,207.7020202020202,207.364898989899,206.33333333333334,205.85353535353536,204.73611111111111,204.23863636363637,203.07828282828282,202.52904040404042
46,214.53767560664113,214.41507024265644,214.0868454661558,213.39974457215837,213.0536398467433,212.1698595146871,211.89910600255428,211.1302681992337,210.81736909323115,209.78544061302682,209.38569604086845,208.60280970625797,208.28991060025544,207.48659003831418,206.93614303959131,206.03831417624522,205.24521072796935,204.58109833971903,203.45210727969348,202.90932311621967
47,214.52056555269922,214.46401028277634,214.12339331619538,213.4164524421594,213.1375321336761,212.2776349614396,212.060411311054,211.23907455012852,210.9241645244216,209.88946015424165,209.5012853470437,208.79305912596402,208.45372750642673,207.72493573264782,207.05655526992288,206.24678663239075,205.26221079691516,204.70822622107968,203.60539845758356,203.03470437017995
48,214.560411311054,214.5012853470437,214.18380462724934,213.46786632390746,213.23136246786632,212.41773778920307,212.19922879177378,211.40102827763496,211.10539845758356,210.0681233933162,209.68894601542416,208.91902313624678,208.54241645244215,207.83419023136247,207.18251928020567,206.42030848329048,205.37532133676092,204.82133676092545,203.7223650385604,203.15809768637533
49,214.62082262210797,214.5681233933162,214.27506426735218,213.58740359897172,213.3483290488432,212.54113110539845,212.2879177377892,211.46401028277634,211.16323907455012,210.1349614395887,209.74550128534705,209.01928020565552,208.69408740359899,208.02827763496143,207.31362467866325,206.48586118251927,205.46401028277634,204.90488431876608,203.85089974293058,203.27506426735218
50,214.75706940874036,214.4331619537275,214.3457583547558,213.55269922879177,213.5102827763496,212.68766066838046,212.16709511568124,211.74035989717223,210.97814910025707,210.51799485861181,209.59640102827763,209.17480719794344,208.60282776349615,207.94730077120823,207.44987146529564,206.37917737789203,205.76349614395886,205.0,204.02570694087404,203.4331619537275
51,214.780205655527,214.69280205655528,214.37789203084833,213.6542416452442,213.39845758354755,212.67609254498714,212.45372750642673,211.61439588688947,211.34447300771208,210.39203084832906,209.98714652956298,209.18123393316196,208.69408740359899,208.02313624678663,207.48457583547557,206.7017994858612,205.7210796915167,205.2133676092545,204.13110539845758,203.55141388174806
52,214.76623376623377,214.47402597402598,214.37792207792208,213.57922077922078,213.56363636363636,212.7207792207792,212.22337662337662,211.73636363636365,211.05064935064934,210.65324675324675,209.64805194805194,209.312987012987,208.64935064935065,208.08831168831168,207.55324675324675,206.46883116883117,205.98701298701297,205.16493506493507,204.2935064935065,203.54675324675324
53,214.8457583547558,214.73778920308484,214.4987146529563,213.87017994858613,213.67866323907455,212.87146529562983,212.5694087403599,211.68380462724934,211.4164524421594,210.4910025706941,210.03856041131107,209.27377892030847,208.7789203084833,208.15938303341903,207.60282776349615,206.81362467866325,205.89717223650385,205.40102827763496,204.33933161953726,203.71593830334191
54,214.80878552971575,214.6886304909561,214.40568475452196,213.73772609819122,213.42894056847544,212.71834625322998,212.53488372093022,211.77777777777777,211.43023255813952,210.45994832041345,210.02454780361757,209.2906976744186,208.86434108527132,208.1705426356589,207.67441860465115,206.7325581395349,205.89147286821705,205.26227390180878,204.1860465116279,203.59173126614988
55,214.79763469119578,214.31011826544022,214.47437582128777,213.78055190538765,213.16425755584757,213.01445466491458,212.33508541392905,211.85939553219447,211.3245729303548,210.49014454664913,209.9119579500657,209.3666228646518,208.7568988173456,208.42838370565045,207.55847568988173,206.76872536136662,206.01708278580816,205.17477003942182,204.58869908015768,203.76084099868595
56,214.71593830334191,214.46143958868893,214.4164524421594,213.56169665809767,213.48843187660668,212.62210796915167,212.10025706940874,211.60668380462724,210.82776349614397,210.3483290488432,209.52056555269922,209.16452442159382,208.7017994858612,207.99614395886888,207.38046272493574,206.26606683804627,205.73650385604114,205.02570694087404,204.01413881748073,203.3586118251928
57,214.7095115681234,214.60796915167094,214.34318766066838,213.66838046272494,213.4151670951157,212.66323907455012,212.41773778920307,211.54241645244215,211.19408740359899,210.22493573264782,209.80719794344472,209.1542416452442,208.77634961439588,208.17866323907455,207.53213367609254,206.61953727506426,205.67994858611826,205.17223650385603,204.10925449871465,203.44601542416453
58,214.58109833971903,214.4035759897829,214.1162196679438,213.455938697318,213.18773946360153,212.39591315453384,212.1060025542784,211.2669220945083,210.84802043422732,209.89016602809707,209.53639846743295,208.76500638569604,208.51213282247764,207.74840357598978,207.10089399744572,206.17752234993614,205.41379310344828,204.81098339719028,203.71519795657727,203.11111111111111
59,214.51365409622886,213.93237971391417,214.03511053315995,213.30949284785436,212.63979193758126,212.38621586475944,211.62028608582574,211.1300390117035,210.61898569570872,209.76592977893367,209.3263979193758,208.79843953185957,208.1040312093628,207.65019505851757,206.925877763329,206.01690507152145,205.4954486345904,204.68660598179454,203.84525357607282,203.16775032509753
60,214.15155279503105,214.19378881987578,213.3776397515528,213.3639751552795,212.53167701863353,212.23850931677018,211.57018633540372,211.02981366459628,210.36149068322982,209.51055900621117,209.1304347826087,208.32298136645963,207.9975155279503,207.21614906832298,206.53540372670807,205.73540372670809,204.8894409937888,204.26708074534162,203.28198757763974,202.67950310559007
61,214.0252525252525,213.96338383838383,213.2752525252525,213.10353535353536,212.3068181818182,212.0580808080808,211.25,210.94949494949495,209.95833333333334,209.52272727272728,208.7247474747475,208.43434343434345,207.63762626262627,207.33459595959596,206.2840909090909,205.7247474747475,204.6919191919192,204.19949494949495,203.15151515151516,202.61363636363637
62,214.0288944723618,213.9572864321608,213.2035175879397,212.9748743718593,212.21733668341707,211.88065326633165,211.15452261306532,210.7964824120603,209.8856783919598,209.4108040201005,208.59170854271358,208.2424623115578,207.51381909547737,207.20979899497488,206.17713567839195,205.63819095477388,204.56281407035175,204.00879396984925,203.02638190954775,202.41959798994975
63,213.92676767676767,213.86868686868686,213.05934343434345,212.85858585858585,212.04924242424244,211.78535353535352,210.96464646464648,210.70075757575756,209.76388888888889,209.3510101010101,208.46212121212122,208.18939393939394,207.4431818181818,207.01641414141415,206.08712121212122,205.59469696969697,204.5252525252525,203.95328282828282,202.97222222222223,202.42676767676767
64,213.7979797979798,213.4848484848485,213.125,212.39646464646464,212.16414141414143,211.375,211.16035353535352,210.25757575757575,209.89772727272728,208.92171717171718,208.52777777777777,207.7929292929293,207.47095959595958,206.69570707070707,206.1780303030303,205.30050505050505,204.38888888888889,203.7171717171717,202.76767676767676,202.30555555555554
65,213.69287469287468,213.509828009828,212.76412776412778,212.48648648648648,211.7027027027027,211.37592137592137,210.64742014742015,210.35380835380835,209.3992628992629,208.94348894348894,208.13636363636363,207.87223587223588,207.06633906633905,206.7014742014742,205.61916461916462,204.995085995086,203.92506142506141,203.44963144963145,202.517199017199,201.96928746928748
66,213.79975278121137,213.67985166872683,212.70580964153277,212.61310259579727,211.7601977750309,211.4202719406675,210.8133498145859,210.2867737948084,209.61186650185414,208.84301606922125,208.3856613102596,207.62546353522868,207.37453646477132,206.47466007416563,205.89493201483313,204.92336217552534,204.05315203955502,203.4017305315204,202.58714462299136,201.8974042027194
67,213.83165829145727,213.4497487437186,213.07412060301507,212.31281407035175,212.01507537688443,211.1356783919598,210.97989949748742,210.1532663316583,209.7072864321608,208.79020100502512,208.39698492462313,207.7211055276382,207.32035175879398,206.65075376884423,205.94472361809045,205.12060301507537,204.13316582914572,203.60301507537687,202.66331658291458,202.15577889447235
68,213.83712121212122,213.29924242424244,213.125,212.31565656565655,212.16414141414143,211.2171717171717,210.75631313131314,210.3068181818182,209.50252525252526,209.12878787878788,208.22853535353536,207.8989898989899,207.3181818181818,206.58333333333334,206.09722222222223,205.01388888888889,204.39267676767676,203.6060606060606,202.84343434343435,202.28030303030303
69,213.9961880559085,213.68869123252858,213.37865311308767,212.61880559085134,212.32401524777637,211.49301143583227,211.33418043202033,210.4548919949174,210.0914866581957,209.14485387547649,208.7433290978399,208.04955527318933,207.67979669631512,207.05463786531132,206.40914866581957,205.5705209656925,204.6531130876747,204.03557814485387,203.05463786531132,202.49047013977128
70,214.1452442159383,213.67480719794344,213.5591259640103,212.7287917737789,212.58226221079693,211.80334190231363,211.2814910025707,210.89074550128535,210.04498714652956,209.59254498714654,208.7969151670951,208.34318766066838,207.87660668380462,207.146529562982,206.646529562982,205.6272493573265,205.03984575835474,204.22622107969153,203.25321336760925,202.7095115681234
71,214.44625,214.4675,213.59125,213.62875,212.76625,212.37875,211.76,211.27375,210.6975,209.89,209.41125,208.625,208.41625,207.56625,206.99625,206.06625,205.24,204.62625,203.62125,202.95375
72,214.59383033419024,214.41002570694087,214.10539845758356,213.4228791773779,213.18637532133675,212.34447300771208,212.17352185089973,211.40231362467867,211.01799485861181,210.01542416452443,209.55012853470436,208.87146529562983,208.53470437017995,207.8547557840617,207.2827763496144,206.52313624678663,205.5758354755784,205.02185089974293,203.9832904884319,203.31491002570695
73,214.69794344473007,214.57969151670952,214.2853470437018,213.5745501285347,213.3586118251928,212.54113110539845,212.34190231362467,211.55012853470436,211.17994858611826,210.18123393316196,209.72493573264782,208.98586118251927,208.61182519280206,207.94987146529564,207.39717223650385,206.69794344473007,205.7789203084833,205.2827763496144,204.22365038560412,203.54241645244215
74,214.78039215686275,214.27843137254902,214.4483660130719,213.57124183006536,212.97254901960784,212.76601307189543,211.9686274509804,211.41830065359477,210.81307189542483,210.01437908496732,209.5843137254902,209.03267973856208,208.40130718954248,207.98562091503268,207.30065359477123,206.57647058823528,205.96209150326797,205.09934640522877,204.31633986928105,203.47450980392156
75,214.85514612452351,214.78017789072427,214.4853875476493,213.78398983481574,213.53240152477764,212.72935196950445,212.428208386277,211.60609911054638,211.21728081321473,210.24904701397713,209.84243964421856,209.13087674714103,208.69377382465058,208.05209656925032,207.5705209656925,206.8284625158831,205.9085133418043,205.36213468869124,204.32655654383737,203.6353240152478
76,214.82375478927204,214.61302681992336,214.5389527458493,213.62835249042146,213.5542784163474,212.6756066411239,212.18901660280972,211.63729246487867,210.87100893997444,210.40868454661558,209.56194125159644,209.14431673052363,208.49169859514686,207.91698595146872,207.45210727969348,206.46998722860792,205.9323116219668,205.13282247765005,204.2630906768838,203.45466155810985
77,214.84116899618806,214.87166454891994,214.569250317662,213.84752223634052,213.55781448538755,212.8246505717916,212.55273189326556,211.68996188055908,211.32655654383737,210.3456162642948,209.95425667090217,209.18043202033036,208.70520965692504,208.03176620076238,207.50825921219823,206.76493011435832,205.90724269377384,205.31257941550192,204.24142312579414,203.5374841168996
78,214.8077922077922,214.63506493506495,214.58961038961039,213.7064935064935,213.64415584415585,212.8038961038961,212.3272727272727,211.88571428571427,211.14025974025975,210.6987012987013,209.77532467532467,209.38701298701298,208.66623376623377,208.1818181818182,207.6935064935065,206.73896103896104,206.24285714285713,205.412987012987,204.54805194805195,203.74415584415584
79,214.837908496732,214.46013071895425,214.60653594771242,213.7686274509804,213.16601307189543,212.959477124183,212.22745098039215,211.70065359477124,211.19738562091504,210.37908496732027,209.90196078431373,209.27843137254902,208.55686274509804,208.1934640522876,207.51633986928104,206.7921568627451,206.1437908496732,205.31895424836603,204.5686274509804,203.7516339869281
80,214.9560723514212,214.71317829457365,214.6950904392765,213.81007751937983,213.76614987080103,212.9638242894057,212.45219638242895,211.99612403100775,211.27777777777777,210.8049095607235,209.91472868217053,209.46640826873386,208.77260981912144,208.17441860465115,207.75064599483204,206.8372093023256,206.297157622739,205.4935400516796,204.62403100775194,203.92894056847544
81,214.91002570694087,214.66709511568124,214.64910025706942,213.77249357326477,213.70565552699227,212.9215938303342,212.3483290488432,211.91259640102828,211.10411311053986,210.61311053984576,209.76606683804627,209.31362467866325,208.69151670951157,208.02956298200513,207.6439588688946,206.67866323907455,206.1439588688946,205.38817480719794,204.39331619537276,203.73650385604114
82,214.7177522349936,214.62324393358875,214.33077905491697,213.65261813537677,213.4035759897829,212.68710089399744,212.38697318007664,211.56066411238825,211.2043422733078,210.22988505747125,209.80204342273308,208.98850574712642,208.6117496807152,207.93869731800766,207.4802043422733,206.70114942528735,205.91954022988506,205.29885057471265,204.2911877394636,203.60408684546616
83,214.70648030495553,214.5387547649301,214.25158831003813,213.55400254129606,213.21982210927573,212.35832274459975,212.09275730622616,211.22998729351968,210.8221092757306,209.85133418043202,209.40279542566708,208.66709021601017,208.2617534942821,207.58703939008893,207.08005082592123,206.42185514612453,205.4536213468869,204.95552731893267,203.9135959339263,203.27318932655655
84,214.66540404040404,214.46212121212122,214.15656565656565,213.41161616161617,213.06186868686868,212.2020202020202,211.93434343434345,211.05176767676767,210.59722222222223,209.6060606060606,209.20833333333334,208.47979797979798,208.04545454545453,207.46212121212122,206.89267676767676,206.17171717171718,205.33585858585857,204.7689393939394,203.70580808080808,203.1338383838384
85,214.0771208226221,213.39460154241644,213.2904884318766,212.56169665809767,211.87146529562983,211.4151670951157,210.94473007712082,210.05141388174806,209.41773778920307,208.9897172236504,208.23136246786632,207.83033419023135,207.41259640102828,206.66709511568124,205.866323907455,205.31619537275066,204.62210796915167,203.63239074550128,203.06426735218508,202.3573264781491
86,214.24843945068665,214.17977528089887,213.38951310861424,213.17353308364545,212.22846441947564,211.8589263420724,210.99625468164794,210.63420724094883,209.70536828963796,209.2609238451935,208.41323345817727,208.1298377028714,207.3558052434457,206.93133583021225,206.05742821473157,205.53558052434457,204.53308364544318,203.96754057428214,202.99375780274656,202.43570536828963
87,214.1031055900621,213.92670807453416,213.0857142857143,212.83726708074533,211.96024844720498,211.52670807453416,210.63229813664597,210.27577639751553,209.3975155279503,208.9391304347826,208.15155279503105,207.77639751552795,206.9366459627329,206.60745341614907,205.65093167701863,205.16521739130434,204.09068322981366,203.5304347826087,202.59751552795032,202.0447204968944
